,transaction_id,card_id,transaction_date,transaction_time,payment_method,full_price,forma_bandeira,forma_pagamento,bandeira
10853,17772019-04-1915:21:40,0,2019-04-19,15:21:40,Dinheiro,23.45,voucher - sodexo,voucher,sodexo
10854,17772019-04-2213:56:19,0,2019-04-22,13:56:19,Dinheiro,6.0,voucher - sodexo,voucher,sodexo
10855,17772019-04-2319:04:23,449,2019-04-23,19:04:23,Cartão,3.5,debito - mastercard,debito,mastercard
10856,17772019-04-2611:26:25,0,2019-04-26,11:26:25,Dinheiro,5.0,voucher - alelo,voucher,alelo
10857,17782019-04-0313:06:00,716,2019-04-03,13:06:00,Cartão,4.0,voucher - vr,voucher,vr
10858,17782019-04-0410:49:40,8214,2019-04-04,10:49:40,Cartão,9.25,debito - mastercard,debito,mastercard
10859,17782019-04-0508:09:29,5087,2019-04-05,08:09:29,Cartão,9.5,credito - visa,credito,visa
10860,17782019-04-1612:12:58,5311,2019-04-16,12:12:58,Cartão,3.0,voucher - vr,voucher,vr
10861,17782019-04-1718:22:15,0,2019-04-17,18:22:15,Dinheiro,6.0,credito - mastercard,credito,mastercard
10862,17782019-04-1814:41:11,0,2019-04-18,14:41:11,Dinheiro,3.75,voucher - alelo,voucher,alelo
10863,17782019-04-2211:53:53,0,2019-04-22,11:53:53,Dinheiro,3.75,voucher - sodexo,voucher,sodexo
10864,17782019-04-2216:58:36,0,2019-04-22,16:58:36,Dinheiro,6.0,credito - elo,credito,elo
10865,17782019-04-2610:41:40,0,2019-04-26,10:41:40,Dinheiro,2.5,voucher - vr,voucher,vr
10866,17792019-04-0218:47:28,8169,2019-04-02,18:47:28,Cartão,6.0,voucher - alelo,voucher,alelo
10867,17792019-04-0312:02:16,5410,2019-04-03,12:02:16,Cartão,6.25,credito - visa,credito,visa
10868,17792019-04-0318:08:01,497,2019-04-03,18:08:01,Cartão,2.55,debito - elo,debito,elo
10869,17792019-04-1616:42:20,0,2019-04-16,16:42:20,Dinheiro,7.0,debito - elo,debito,elo
10870,17792019-04-1811:01:05,0,2019-04-18,11:01:05,Dinheiro,5.0,debito - elo,debito,elo
10871,17792019-04-1811:39:21,0,2019-04-18,11:39:21,Dinheiro,4.4,voucher - ticket,voucher,ticket
10872,17792019-04-2417:58:43,0,2019-04-24,17:58:43,Dinheiro,8.35,credito - visa,credito,visa
10873,17792019-04-2517:21:15,8451,2019-04-25,17:21:15,Cartão,2.5,voucher - ticket,voucher,ticket
10874,17792019-04-2914:46:30,0,2019-04-29,14:46:30,Dinheiro,10.25,voucher - ticket,voucher,ticket
10875,17802019-04-0511:06:34,8011,2019-04-05,11:06:34,Cartão,3.75,credito - mastercard,credito,mastercard
10876,17802019-04-0512:53:46,5709,2019-04-05,12:53:46,Cartão,8.25,voucher - ticket,voucher,ticket
10877,17802019-04-0518:19:50,476,2019-04-05,18:19:50,Cartão,6.2,credito - elo,credito,elo
10878,17802019-04-1516:32:01,8151,2019-04-15,16:32:01,Cartão,3.75,credito - visa,credito,visa
10879,17802019-04-1519:25:12,0,2019-04-15,19:25:12,Dinheiro,4.5,debito - visa,debito,visa
10880,17802019-04-1615:07:44,0,2019-04-16,15:07:44,Dinheiro,8.0,credito - elo,credito,elo
10881,17802019-04-1919:25:12,0,2019-04-19,19:25:12,Dinheiro,4.5,voucher - alelo,voucher,alelo
10882,17802019-04-2413:32:11,0,2019-04-24,13:32:11,Dinheiro,5.0,credito - mastercard,credito,mastercard
10883,17802019-04-2417:52:28,0,2019-04-24,17:52:28,Dinheiro,2.5,voucher - alelo,voucher,alelo
10884,17802019-04-2609:33:23,0,2019-04-26,09:33:23,Dinheiro,7.0,voucher - alelo,voucher,alelo
10885,17812019-04-0311:17:10,5245,2019-04-03,11:17:10,Cartão,10.5,voucher - vr,voucher,vr
10886,17812019-04-0417:08:53,270,2019-04-04,17:08:53,Cartão,6.0,credito - elo,credito,elo
10887,17812019-04-0613:12:57,8418,2019-04-06,13:12:57,Cartão,11.0,credito - mastercard,credito,mastercard
10888,17812019-04-1518:23:33,0,2019-04-15,18:23:33,Dinheiro,4.75,voucher - vr,voucher,vr
10889,17812019-04-1717:11:02,0,2019-04-17,17:11:02,Dinheiro,4.4,voucher - alelo,voucher,alelo
10890,17812019-04-1811:48:16,0,2019-04-18,11:48:16,Dinheiro,5.0,credito - elo,credito,elo
10891,17812019-04-1918:23:33,0,2019-04-19,18:23:33,Dinheiro,4.75,debito - visa,debito,visa
10892,17812019-04-2312:25:01,5005,2019-04-23,12:25:01,Cartão,6.0,credito - mastercard,credito,mastercard
10893,17812019-04-2515:22:04,8434,2019-04-25,15:22:04,Cartão,13.75,voucher - ticket,voucher,ticket
10894,17812019-04-2515:26:34,0,2019-04-25,15:26:34,Dinheiro,9.25,debito - visa,debito,visa
10895,1782019-04-0411:44:07,183,2019-04-04,11:44:07,Cartão,6.0,debito - visa,debito,visa
10896,1782019-04-0511:48:34,5674,2019-04-05,11:48:34,Cartão,9.25,credito - elo,credito,elo
10897,1782019-04-0612:23:17,604,2019-04-06,12:23:17,Cartão,3.0,debito - mastercard,debito,mastercard
10898,1782019-04-0613:14:16,8441,2019-04-06,13:14:16,Cartão,2.2,debito - mastercard,debito,mastercard
10899,1782019-04-0708:48:28,0,2019-04-07,08:48:28,Dinheiro,3.75,debito - visa,debito,visa
10900,1782019-04-0710:07:03,8316,2019-04-07,10:07:03,Cartão,8.0,voucher - sodexo,voucher,sodexo
10901,1782019-04-0718:07:44,699,2019-04-07,18:07:44,Cartão,5.0,voucher - sodexo,voucher,sodexo
10902,1782019-04-0807:31:44,0,2019-04-08,07:31:44,Dinheiro,7.0,voucher - sodexo,voucher,sodexo
10903,1782019-04-0809:28:54,0,2019-04-08,09:28:54,Dinheiro,3.75,debito - mastercard,debito,mastercard
10904,1782019-04-0812:54:56,0,2019-04-08,12:54:56,Dinheiro,35.5,debito - elo,debito,elo
10905,1782019-04-0908:21:13,0,2019-04-09,08:21:13,Dinheiro,2.55,voucher - alelo,voucher,alelo
10906,1782019-04-0909:13:10,0,2019-04-09,09:13:10,Dinheiro,2.5,voucher - sodexo,voucher,sodexo
10907,1782019-04-0910:54:12,5437,2019-04-09,10:54:12,Cartão,3.75,voucher - sodexo,voucher,sodexo
10908,1782019-04-1006:46:00,0,2019-04-10,06:46:00,Dinheiro,2.0,voucher - vr,voucher,vr
10909,1782019-04-1007:16:54,0,2019-04-10,07:16:54,Dinheiro,5.85,voucher - sodexo,voucher,sodexo
10910,1782019-04-1007:45:21,169,2019-04-10,07:45:21,Cartão,4.5,voucher - vr,voucher,vr
10911,1782019-04-1108:09:00,5878,2019-04-11,08:09:00,Cartão,11.0,debito - elo,debito,elo
10912,1782019-04-1108:35:00,0,2019-04-11,08:35:00,Dinheiro,4.4,debito - mastercard,debito,mastercard
10913,1782019-04-1110:19:07,8164,2019-04-11,10:19:07,Cartão,3.75,debito - visa,debito,visa
10914,1782019-04-1207:20:58,0,2019-04-12,07:20:58,Dinheiro,6.0,credito - elo,credito,elo
10915,1782019-04-1208:40:19,8109,2019-04-12,08:40:19,Cartão,3.0,credito - visa,credito,visa
10916,1782019-04-1209:56:17,119,2019-04-12,09:56:17,Cartão,7.5,voucher - alelo,voucher,alelo
10917,1782019-04-1307:03:31,5702,2019-04-13,07:03:31,Cartão,5.0,credito - visa,credito,visa
10918,1782019-04-1310:13:07,8480,2019-04-13,10:13:07,Cartão,8.0,credito - elo,credito,elo
10919,1782019-04-1310:31:35,0,2019-04-13,10:31:35,Dinheiro,4.75,voucher - ticket,voucher,ticket
10920,1782019-04-1409:55:33,424,2019-04-14,09:55:33,Cartão,4.55,debito - visa,debito,visa
10921,1782019-04-1410:04:21,0,2019-04-14,10:04:21,Dinheiro,3.75,credito - mastercard,credito,mastercard
10922,1782019-04-1410:54:59,0,2019-04-14,10:54:59,Dinheiro,2.5,credito - mastercard,credito,mastercard
10923,1782019-04-1608:57:55,0,2019-04-16,08:57:55,Dinheiro,2.45,voucher - ticket,voucher,ticket
10924,1782019-04-1609:24:28,0,2019-04-16,09:24:28,Dinheiro,2.2,debito - mastercard,debito,mastercard
10925,1782019-04-1706:53:34,0,2019-04-17,06:53:34,Dinheiro,2.5,voucher - ticket,voucher,ticket
10926,1782019-04-2007:52:50,734,2019-04-20,07:52:50,Cartão,6.5,credito - elo,credito,elo
10927,1782019-04-2010:37:46,0,2019-04-20,10:37:46,Dinheiro,15.75,voucher - sodexo,voucher,sodexo
10928,1782019-04-2010:46:13,0,2019-04-20,10:46:13,Dinheiro,2.45,voucher - vr,voucher,vr
10929,1782019-04-2109:55:33,424,2019-04-21,09:55:33,Cartão,4.55,debito - mastercard,debito,mastercard
10930,1782019-04-2214:09:53,0,2019-04-22,14:09:53,Dinheiro,5.0,voucher - alelo,voucher,alelo
10931,1782019-04-2306:38:05,8046,2019-04-23,06:38:05,Cartão,7.0,credito - visa,credito,visa
10932,1782019-04-2309:17:54,0,2019-04-23,09:17:54,Dinheiro,2.0,debito - visa,debito,visa
10933,1782019-04-2709:26:56,0,2019-04-27,09:26:56,Dinheiro,5.7,debito - elo,debito,elo
10934,1782019-04-2710:49:38,8227,2019-04-27,10:49:38,Cartão,5.35,voucher - vr,voucher,vr
10935,1782019-04-2908:36:50,5726,2019-04-29,08:36:50,Cartão,2.55,debito - visa,debito,visa
10936,1782019-04-2910:51:56,8288,2019-04-29,10:51:56,Cartão,10.5,debito - mastercard,debito,mastercard
10937,17822019-04-0117:35:07,8316,2019-04-01,17:35:07,Cartão,6.85,voucher - sodexo,voucher,sodexo
10938,17822019-04-0419:44:33,113,2019-04-04,19:44:33,Cartão,2.5,credito - visa,credito,visa
10939,17822019-04-0616:41:04,5870,2019-04-06,16:41:04,Cartão,6.2,credito - elo,credito,elo
10940,17822019-04-1611:33:13,0,2019-04-16,11:33:13,Dinheiro,3.0,credito - elo,credito,elo
10941,17822019-04-1611:54:26,0,2019-04-16,11:54:26,Dinheiro,4.4,voucher - alelo,voucher,alelo
10942,17822019-04-1912:07:26,0,2019-04-19,12:07:26,Dinheiro,2.5,credito - visa,credito,visa
10943,17822019-04-2216:13:22,0,2019-04-22,16:13:22,Dinheiro,5.0,credito - visa,credito,visa
10944,17822019-04-2618:07:06,0,2019-04-26,18:07:06,Dinheiro,12.0,credito - visa,credito,visa
10945,17822019-04-2708:27:56,0,2019-04-27,08:27:56,Dinheiro,9.5,voucher - alelo,voucher,alelo
10946,17832019-04-0215:14:47,1,2019-04-02,15:14:47,Cartão,3.0,voucher - ticket,voucher,ticket
10947,17832019-04-0317:20:32,8109,2019-04-03,17:20:32,Cartão,3.75,credito - elo,credito,elo
10948,17832019-04-0410:18:40,5415,2019-04-04,10:18:40,Cartão,6.0,credito - mastercard,credito,mastercard
10949,17832019-04-1517:34:46,5785,2019-04-15,17:34:46,Cartão,6.75,voucher - sodexo,voucher,sodexo
10950,17832019-04-1518:09:43,66,2019-04-15,18:09:43,Cartão,10.5,debito - elo,debito,elo
10951,17832019-04-1612:25:10,0,2019-04-16,12:25:10,Dinheiro,6.2,credito - elo,credito,elo
10952,17832019-04-1918:09:43,66,2019-04-19,18:09:43,Cartão,10.5,credito - visa,credito,visa
10953,17832019-04-2311:41:30,8184,2019-04-23,11:41:30,Cartão,2.55,voucher - vr,voucher,vr
10954,17832019-04-2417:55:35,0,2019-04-24,17:55:35,Dinheiro,3.75,credito - mastercard,credito,mastercard
10955,17832019-04-2515:23:48,0,2019-04-25,15:23:48,Dinheiro,4.75,voucher - sodexo,voucher,sodexo
10956,17842019-04-0208:46:29,5618,2019-04-02,08:46:29,Cartão,5.0,voucher - sodexo,voucher,sodexo
10957,17842019-04-0512:51:08,591,2019-04-05,12:51:08,Cartão,6.0,debito - mastercard,debito,mastercard
10958,17842019-04-0514:00:50,8166,2019-04-05,14:00:50,Cartão,4.4,voucher - alelo,voucher,alelo
10959,17842019-04-1611:59:33,0,2019-04-16,11:59:33,Dinheiro,5.0,voucher - sodexo,voucher,sodexo
10960,17842019-04-1618:36:18,0,2019-04-16,18:36:18,Dinheiro,8.5,voucher - ticket,voucher,ticket
10961,17842019-04-1716:16:29,0,2019-04-17,16:16:29,Dinheiro,3.0,voucher - vr,voucher,vr
10962,17842019-04-2408:44:59,0,2019-04-24,08:44:59,Dinheiro,2.5,debito - visa,debito,visa
10963,17842019-04-2411:46:58,5906,2019-04-24,11:46:58,Cartão,27.5,credito - elo,credito,elo
10964,17842019-04-2418:37:07,8028,2019-04-24,18:37:07,Cartão,3.75,credito - elo,credito,elo
10965,17852019-04-0411:00:17,8093,2019-04-04,11:00:17,Cartão,7.75,debito - mastercard,debito,mastercard
10966,17852019-04-0415:47:33,192,2019-04-04,15:47:33,Cartão,5.0,voucher - alelo,voucher,alelo
10967,17852019-04-0509:18:17,5849,2019-04-05,09:18:17,Cartão,8.5,credito - mastercard,credito,mastercard
10968,17852019-04-1516:28:04,0,2019-04-15,16:28:04,Dinheiro,4.5,credito - mastercard,credito,mastercard
10969,17852019-04-1812:46:05,0,2019-04-18,12:46:05,Dinheiro,2.5,credito - visa,credito,visa
10970,17852019-04-1912:02:51,8328,2019-04-19,12:02:51,Cartão,2.5,debito - visa,debito,visa
10971,17852019-04-2516:45:06,5424,2019-04-25,16:45:06,Cartão,3.1,debito - visa,debito,visa
10972,17852019-04-2519:38:02,0,2019-04-25,19:38:02,Dinheiro,5.0,debito - mastercard,debito,mastercard
10973,17852019-04-2613:44:23,0,2019-04-26,13:44:23,Dinheiro,3.75,voucher - vr,voucher,vr
10974,17862019-04-0111:28:50,53,2019-04-01,11:28:50,Cartão,6.0,debito - visa,debito,visa
10975,17862019-04-0209:11:57,8165,2019-04-02,09:11:57,Cartão,8.15,debito - visa,debito,visa
10976,17862019-04-0311:59:49,5624,2019-04-03,11:59:49,Cartão,6.0,voucher - vr,voucher,vr
10977,17862019-04-1811:13:54,0,2019-04-18,11:13:54,Dinheiro,34.33,credito - elo,credito,elo
10978,17862019-04-1813:24:15,8490,2019-04-18,13:24:15,Cartão,6.0,credito - mastercard,credito,mastercard
10979,17862019-04-1915:00:32,0,2019-04-19,15:00:32,Dinheiro,2.45,credito - visa,credito,visa
10980,17862019-04-2210:04:09,0,2019-04-22,10:04:09,Dinheiro,2.2,voucher - alelo,voucher,alelo
10981,17862019-04-2213:51:17,5214,2019-04-22,13:51:17,Cartão,11.0,credito - visa,credito,visa
10982,17862019-04-2611:37:30,8050,2019-04-26,11:37:30,Cartão,10.7,debito - mastercard,debito,mastercard
10983,17872019-04-0108:24:26,5290,2019-04-01,08:24:26,Cartão,8.35,credito - mastercard,credito,mastercard
10984,17872019-04-0411:24:26,396,2019-04-04,11:24:26,Cartão,3.0,credito - visa,credito,visa
10985,17872019-04-0516:35:45,8101,2019-04-05,16:35:45,Cartão,8.5,debito - visa,debito,visa
10986,17872019-04-1512:51:27,0,2019-04-15,12:51:27,Dinheiro,4.5,debito - mastercard,debito,mastercard
10987,17872019-04-1513:44:13,0,2019-04-15,13:44:13,Dinheiro,6.2,debito - mastercard,debito,mastercard
10988,17872019-04-1718:58:49,0,2019-04-17,18:58:49,Dinheiro,7.0,debito - visa,debito,visa
10989,17872019-04-1913:44:13,0,2019-04-19,13:44:13,Dinheiro,6.2,credito - visa,credito,visa
10990,17872019-04-2319:24:35,536,2019-04-23,19:24:35,Cartão,7.5,debito - elo,debito,elo
10991,17872019-04-2412:54:27,0,2019-04-24,12:54:27,Dinheiro,9.0,voucher - vr,voucher,vr
10992,17872019-04-2615:10:20,8307,2019-04-26,15:10:20,Cartão,4.0,voucher - ticket,voucher,ticket
10993,17882019-04-0315:02:34,351,2019-04-03,15:02:34,Cartão,3.0,voucher - alelo,voucher,alelo
10994,17882019-04-0315:36:32,8357,2019-04-03,15:36:32,Cartão,2.5,voucher - alelo,voucher,alelo
10995,17882019-04-0607:17:17,5025,2019-04-06,07:17:17,Cartão,6.0,voucher - vr,voucher,vr
10996,17882019-04-1518:54:54,0,2019-04-15,18:54:54,Dinheiro,6.0,credito - visa,credito,visa
10997,17882019-04-1617:14:14,0,2019-04-16,17:14:14,Dinheiro,2.0,credito - visa,credito,visa
10998,17882019-04-1714:35:55,5084,2019-04-17,14:35:55,Cartão,3.0,credito - elo,credito,elo
10999,17882019-04-2416:31:04,0,2019-04-24,16:31:04,Dinheiro,6.0,debito - mastercard,debito,mastercard
11000,17882019-04-2614:37:43,0,2019-04-26,14:37:43,Dinheiro,4.9,credito - visa,credito,visa
11001,17882019-04-2916:20:47,0,2019-04-29,16:20:47,Dinheiro,2.5,debito - mastercard,debito,mastercard
11002,17892019-04-0116:41:58,5008,2019-04-01,16:41:58,Cartão,3.5,voucher - alelo,voucher,alelo
11003,17892019-04-0411:42:48,454,2019-04-04,11:42:48,Cartão,4.0,voucher - vr,voucher,vr
11004,17892019-04-0418:33:46,8483,2019-04-04,18:33:46,Cartão,8.5,debito - elo,debito,elo
11005,17892019-04-1617:11:38,8407,2019-04-16,17:11:38,Cartão,4.75,voucher - sodexo,voucher,sodexo
11006,17892019-04-1717:25:22,0,2019-04-17,17:25:22,Dinheiro,5.0,credito - elo,credito,elo
11007,17892019-04-1814:19:26,5882,2019-04-18,14:19:26,Cartão,8.05,voucher - sodexo,voucher,sodexo
11008,17892019-04-2218:23:57,8064,2019-04-22,18:23:57,Cartão,3.25,voucher - ticket,voucher,ticket
11009,17892019-04-2318:15:12,5807,2019-04-23,18:15:12,Cartão,3.75,debito - elo,debito,elo
11010,17892019-04-2809:41:27,0,2019-04-28,09:41:27,Dinheiro,9.0,debito - elo,debito,elo
11011,17902019-04-0110:47:02,5694,2019-04-01,10:47:02,Cartão,7.0,credito - visa,credito,visa
11012,17902019-04-0114:35:25,711,2019-04-01,14:35:25,Cartão,2.5,credito - mastercard,credito,mastercard
11013,17902019-04-0315:44:13,8056,2019-04-03,15:44:13,Cartão,6.3,credito - visa,credito,visa
11014,17902019-04-1713:20:34,0,2019-04-17,13:20:34,Dinheiro,9.75,debito - mastercard,debito,mastercard
11015,17902019-04-1814:45:41,0,2019-04-18,14:45:41,Dinheiro,3.0,debito - mastercard,debito,mastercard
11016,17902019-04-1819:41:51,0,2019-04-18,19:41:51,Dinheiro,4.6,voucher - alelo,voucher,alelo
11017,17902019-04-2413:09:16,0,2019-04-24,13:09:16,Dinheiro,6.3,voucher - sodexo,voucher,sodexo
11018,17902019-04-2518:47:13,0,2019-04-25,18:47:13,Dinheiro,4.4,debito - elo,debito,elo
11019,17902019-04-2917:34:57,0,2019-04-29,17:34:57,Dinheiro,6.0,voucher - alelo,voucher,alelo
11020,17912019-04-0219:03:16,69,2019-04-02,19:03:16,Cartão,4.4,debito - mastercard,debito,mastercard
11021,17912019-04-0514:49:25,5709,2019-04-05,14:49:25,Cartão,6.0,debito - visa,debito,visa
11022,17912019-04-0613:13:47,8241,2019-04-06,13:13:47,Cartão,6.0,voucher - ticket,voucher,ticket
11023,17912019-04-1812:04:04,0,2019-04-18,12:04:04,Dinheiro,8.25,debito - visa,debito,visa
11024,17912019-04-1916:59:31,0,2019-04-19,16:59:31,Dinheiro,2.2,voucher - ticket,voucher,ticket
11025,17912019-04-1918:23:11,0,2019-04-19,18:23:11,Dinheiro,9.5,debito - visa,debito,visa
11026,17912019-04-2214:05:10,0,2019-04-22,14:05:10,Dinheiro,6.8,debito - elo,debito,elo
11027,17912019-04-2611:24:25,5821,2019-04-26,11:24:25,Cartão,2.45,debito - elo,debito,elo
11028,17912019-04-2816:37:03,0,2019-04-28,16:37:03,Dinheiro,5.0,debito - elo,debito,elo
11029,1792019-04-0115:53:55,8358,2019-04-01,15:53:55,Cartão,6.25,debito - visa,debito,visa
11030,1792019-04-0318:30:40,553,2019-04-03,18:30:40,Cartão,3.5,voucher - sodexo,voucher,sodexo
11031,1792019-04-0412:19:04,5183,2019-04-04,12:19:04,Cartão,2.0,credito - visa,credito,visa
11032,1792019-04-0618:01:50,355,2019-04-06,18:01:50,Cartão,9.75,debito - mastercard,debito,mastercard
11033,1792019-04-0707:42:30,5779,2019-04-07,07:42:30,Cartão,6.25,voucher - alelo,voucher,alelo
11034,1792019-04-0709:28:49,8294,2019-04-07,09:28:49,Cartão,6.3,voucher - vr,voucher,vr
11035,1792019-04-0718:40:03,334,2019-04-07,18:40:03,Cartão,7.0,debito - elo,debito,elo
11036,1792019-04-0807:52:12,0,2019-04-08,07:52:12,Dinheiro,7.0,voucher - alelo,voucher,alelo
11037,1792019-04-0809:10:18,5775,2019-04-08,09:10:18,Cartão,7.0,voucher - sodexo,voucher,sodexo
11038,1792019-04-0819:36:20,0,2019-04-08,19:36:20,Dinheiro,6.0,debito - elo,debito,elo
11039,1792019-04-0907:27:48,0,2019-04-09,07:27:48,Dinheiro,2.0,voucher - vr,voucher,vr
11040,1792019-04-0909:00:02,0,2019-04-09,09:00:02,Dinheiro,5.0,debito - visa,debito,visa
11041,1792019-04-0910:29:32,0,2019-04-09,10:29:32,Dinheiro,5.0,debito - elo,debito,elo
11042,1792019-04-1010:02:22,5526,2019-04-10,10:02:22,Cartão,5.25,voucher - sodexo,voucher,sodexo
11043,1792019-04-1010:05:51,0,2019-04-10,10:05:51,Dinheiro,21.0,voucher - sodexo,voucher,sodexo
11044,1792019-04-1010:11:10,0,2019-04-10,10:11:10,Dinheiro,4.5,credito - visa,credito,visa
11045,1792019-04-1106:11:30,5866,2019-04-11,06:11:30,Cartão,4.4,voucher - sodexo,voucher,sodexo
11046,1792019-04-1107:34:33,0,2019-04-11,07:34:33,Dinheiro,2.5,debito - elo,debito,elo
11047,1792019-04-1108:16:47,8333,2019-04-11,08:16:47,Cartão,4.75,voucher - vr,voucher,vr
11048,1792019-04-1207:05:48,0,2019-04-12,07:05:48,Dinheiro,6.75,debito - elo,debito,elo
11049,1792019-04-1208:04:58,8150,2019-04-12,08:04:58,Cartão,5.85,credito - visa,credito,visa
11050,1792019-04-1209:07:37,636,2019-04-12,09:07:37,Cartão,7.5,voucher - vr,voucher,vr
11051,1792019-04-1309:01:31,0,2019-04-13,09:01:31,Dinheiro,5.0,debito - elo,debito,elo
11052,1792019-04-1309:27:32,8161,2019-04-13,09:27:32,Cartão,2.5,credito - mastercard,credito,mastercard
11053,1792019-04-1309:29:51,0,2019-04-13,09:29:51,Dinheiro,9.5,voucher - sodexo,voucher,sodexo
11054,1792019-04-1409:06:34,710,2019-04-14,09:06:34,Cartão,10.1,voucher - alelo,voucher,alelo
11055,1792019-04-1410:01:08,0,2019-04-14,10:01:08,Dinheiro,2.2,credito - visa,credito,visa
11056,1792019-04-1410:33:31,0,2019-04-14,10:33:31,Dinheiro,6.0,debito - mastercard,debito,mastercard
11057,1792019-04-1508:09:13,0,2019-04-15,08:09:13,Dinheiro,6.0,voucher - sodexo,voucher,sodexo
11058,1792019-04-1810:55:25,5487,2019-04-18,10:55:25,Cartão,4.6,voucher - ticket,voucher,ticket
11059,1792019-04-1908:09:13,0,2019-04-19,08:09:13,Dinheiro,6.0,credito - elo,credito,elo
11060,1792019-04-1910:03:23,0,2019-04-19,10:03:23,Dinheiro,6.25,debito - elo,debito,elo
11061,1792019-04-2008:00:31,0,2019-04-20,08:00:31,Dinheiro,4.0,voucher - sodexo,voucher,sodexo
11062,1792019-04-2010:27:35,0,2019-04-20,10:27:35,Dinheiro,2.5,debito - mastercard,debito,mastercard
11063,1792019-04-2108:05:16,0,2019-04-21,08:05:16,Dinheiro,16.0,debito - elo,debito,elo
11064,1792019-04-2109:06:34,710,2019-04-21,09:06:34,Cartão,10.1,credito - mastercard,credito,mastercard
11065,1792019-04-2306:48:37,0,2019-04-23,06:48:37,Dinheiro,10.6,voucher - sodexo,voucher,sodexo
11066,1792019-04-2309:25:32,8341,2019-04-23,09:25:32,Cartão,5.35,voucher - vr,voucher,vr
11067,1792019-04-2613:58:23,0,2019-04-26,13:58:23,Dinheiro,7.5,credito - visa,credito,visa
11068,1792019-04-2708:10:47,0,2019-04-27,08:10:47,Dinheiro,5.1,debito - visa,debito,visa
11069,1792019-04-2710:11:15,0,2019-04-27,10:11:15,Dinheiro,23.8,voucher - vr,voucher,vr
11070,1792019-04-2908:03:28,0,2019-04-29,08:03:28,Dinheiro,5.0,credito - elo,credito,elo
11071,1792019-04-2911:45:06,5064,2019-04-29,11:45:06,Cartão,7.0,voucher - alelo,voucher,alelo
11072,17922019-04-0314:28:33,573,2019-04-03,14:28:33,Cartão,5.0,credito - elo,credito,elo
11073,17922019-04-0416:18:07,8450,2019-04-04,16:18:07,Cartão,4.5,debito - elo,debito,elo
11074,17922019-04-0608:04:14,5544,2019-04-06,08:04:14,Cartão,6.0,debito - mastercard,debito,mastercard
11075,17922019-04-1518:06:18,0,2019-04-15,18:06:18,Dinheiro,3.0,voucher - alelo,voucher,alelo
11076,17922019-04-1616:09:07,0,2019-04-16,16:09:07,Dinheiro,2.0,credito - visa,credito,visa
11077,17922019-04-1717:10:38,0,2019-04-17,17:10:38,Dinheiro,8.3,voucher - sodexo,voucher,sodexo
