transaction_id,card_id,transaction_date,transaction_time,payment_method,full_price,forma_pagamento,bandeira
1922019-04-0617:52:40,5287,2019-04-06,17:52:40,Cartão,6.0,debito,visa
1922019-04-0618:13:30,157,2019-04-06,18:13:30,Cartão,4.0,debito,elo
1922019-04-0708:34:20,5652,2019-04-07,08:34:20,Cartão,6.0,voucher,alelo
1922019-04-0709:29:36,0,2019-04-07,09:29:36,Dinheiro,2.5,credito,mastercard
1922019-04-0718:35:34,194,2019-04-07,18:35:34,Cartão,5.0,voucher,vr
1922019-04-0808:23:22,0,2019-04-08,08:23:22,Dinheiro,4.0,debito,visa
1922019-04-0808:47:56,0,2019-04-08,08:47:56,Dinheiro,2.5,credito,mastercard
1922019-04-0816:56:39,232,2019-04-08,16:56:39,Cartão,5.1,debito,mastercard
1922019-04-0907:27:59,404,2019-04-09,07:27:59,Cartão,6.0,voucher,ticket
1922019-04-0908:51:28,8157,2019-04-09,08:51:28,Cartão,15.9,debito,visa
1922019-04-0910:14:36,0,2019-04-09,10:14:36,Dinheiro,34.0,voucher,vr
1922019-04-1006:49:48,5562,2019-04-10,06:49:48,Cartão,9.0,voucher,alelo
1922019-04-1007:38:59,8134,2019-04-10,07:38:59,Cartão,15.0,debito,elo
1922019-04-1009:46:16,0,2019-04-10,09:46:16,Dinheiro,3.0,credito,mastercard
1922019-04-1106:35:16,0,2019-04-11,06:35:16,Dinheiro,8.0,debito,elo
1922019-04-1109:39:26,0,2019-04-11,09:39:26,Dinheiro,5.0,debito,visa
1922019-04-1110:43:56,0,2019-04-11,10:43:56,Dinheiro,4.4,debito,elo
1922019-04-1207:09:53,0,2019-04-12,07:09:53,Dinheiro,5.0,debito,visa
1922019-04-1207:27:26,0,2019-04-12,07:27:26,Dinheiro,2.5,debito,mastercard
1922019-04-1209:05:17,0,2019-04-12,09:05:17,Dinheiro,3.25,debito,visa
1922019-04-1309:16:43,8004,2019-04-13,09:16:43,Cartão,5.0,voucher,vr
1922019-04-1310:30:10,0,2019-04-13,10:30:10,Dinheiro,5.95,voucher,vr
1922019-04-1310:56:47,149,2019-04-13,10:56:47,Cartão,3.0,debito,elo
1922019-04-1409:20:13,0,2019-04-14,09:20:13,Dinheiro,5.75,voucher,vr
1922019-04-1409:21:49,0,2019-04-14,09:21:49,Dinheiro,5.0,credito,visa
1922019-04-1410:08:39,0,2019-04-14,10:08:39,Dinheiro,2.5,voucher,alelo
1922019-04-1607:01:01,0,2019-04-16,07:01:01,Dinheiro,2.5,credito,elo
1922019-04-1707:31:02,0,2019-04-17,07:31:02,Dinheiro,2.0,credito,visa
1922019-04-1809:24:03,0,2019-04-18,09:24:03,Dinheiro,3.0,debito,visa
1922019-04-2007:16:08,0,2019-04-20,07:16:08,Dinheiro,7.25,debito,elo
1922019-04-2008:30:39,0,2019-04-20,08:30:39,Dinheiro,3.0,voucher,sodexo
1922019-04-2109:37:14,0,2019-04-21,09:37:14,Dinheiro,10.0,credito,mastercard
1922019-04-2110:08:39,0,2019-04-21,10:08:39,Dinheiro,2.5,debito,elo
1922019-04-2209:41:36,5145,2019-04-22,09:41:36,Cartão,9.5,voucher,vr
1922019-04-2213:51:45,0,2019-04-22,13:51:45,Dinheiro,6.0,voucher,alelo
1922019-04-2410:21:31,0,2019-04-24,10:21:31,Dinheiro,4.0,voucher,ticket
1922019-04-2709:33:12,0,2019-04-27,09:33:12,Dinheiro,9.0,voucher,vr
1922019-04-2709:44:43,0,2019-04-27,09:44:43,Dinheiro,2.5,voucher,alelo
1922019-04-2812:53:39,5490,2019-04-28,12:53:39,Cartão,2.5,debito,elo
1922019-04-2919:49:07,0,2019-04-29,19:49:07,Dinheiro,2.0,voucher,ticket
19222019-04-0215:03:12,304,2019-04-02,15:03:12,Cartão,9.75,credito,visa
19222019-04-0615:50:50,5700,2019-04-06,15:50:50,Cartão,2.5,voucher,vr
19222019-04-0617:17:50,8377,2019-04-06,17:17:50,Cartão,6.0,credito,mastercard
19222019-04-1717:16:45,5913,2019-04-17,17:16:45,Cartão,2.5,debito,mastercard
19222019-04-1816:24:17,31,2019-04-18,16:24:17,Cartão,2.5,debito,elo
19222019-04-1919:27:04,8064,2019-04-19,19:27:04,Cartão,2.55,debito,elo
19222019-04-2217:15:22,0,2019-04-22,17:15:22,Dinheiro,2.2,voucher,alelo
19222019-04-2411:50:05,0,2019-04-24,11:50:05,Dinheiro,6.2,credito,elo
19222019-04-2614:24:13,264,2019-04-26,14:24:13,Cartão,2.5,voucher,alelo
19232019-04-0115:30:13,687,2019-04-01,15:30:13,Cartão,3.5,voucher,alelo
19232019-04-0119:02:52,8317,2019-04-01,19:02:52,Cartão,6.0,credito,visa
19232019-04-0609:42:00,5774,2019-04-06,09:42:00,Cartão,3.1,voucher,alelo
19232019-04-1519:36:55,0,2019-04-15,19:36:55,Dinheiro,3.75,voucher,alelo
19232019-04-1616:42:45,0,2019-04-16,16:42:45,Dinheiro,8.0,credito,mastercard
19232019-04-1917:00:27,0,2019-04-19,17:00:27,Dinheiro,3.0,voucher,ticket
19232019-04-1919:36:55,0,2019-04-19,19:36:55,Dinheiro,3.75,voucher,alelo
19232019-04-2213:28:57,8068,2019-04-22,13:28:57,Cartão,2.2,debito,visa
19232019-04-2412:16:56,0,2019-04-24,12:16:56,Dinheiro,8.5,voucher,sodexo
19232019-04-2913:21:48,0,2019-04-29,13:21:48,Dinheiro,4.9,credito,mastercard
19242019-04-0309:07:52,5285,2019-04-03,09:07:52,Cartão,2.55,debito,mastercard
19242019-04-0417:48:36,593,2019-04-04,17:48:36,Cartão,8.0,voucher,sodexo
19242019-04-0608:57:28,8483,2019-04-06,08:57:28,Cartão,6.2,voucher,vr
19242019-04-1513:15:59,0,2019-04-15,13:15:59,Dinheiro,5.0,voucher,ticket
19242019-04-1618:15:24,0,2019-04-16,18:15:24,Dinheiro,2.5,credito,visa
19242019-04-1818:03:46,0,2019-04-18,18:03:46,Dinheiro,6.0,credito,elo
19242019-04-2515:16:52,0,2019-04-25,15:16:52,Dinheiro,7.5,voucher,alelo
19242019-04-2515:54:48,8034,2019-04-25,15:54:48,Cartão,3.75,voucher,vr
19242019-04-2910:11:24,0,2019-04-29,10:11:24,Dinheiro,3.1,voucher,vr
19252019-04-0314:18:12,192,2019-04-03,14:18:12,Cartão,3.1,credito,mastercard
19252019-04-0316:44:09,5181,2019-04-03,16:44:09,Cartão,5.0,voucher,sodexo
19252019-04-0319:47:50,8194,2019-04-03,19:47:50,Cartão,9.5,debito,elo
19252019-04-1519:29:21,0,2019-04-15,19:29:21,Dinheiro,4.9,debito,elo
19252019-04-1611:06:02,0,2019-04-16,11:06:02,Dinheiro,2.5,voucher,alelo
19252019-04-1711:37:07,0,2019-04-17,11:37:07,Dinheiro,3.0,debito,mastercard
19252019-04-2417:31:24,64,2019-04-24,17:31:24,Cartão,8.5,debito,elo
19252019-04-2513:51:41,5576,2019-04-25,13:51:41,Cartão,7.5,credito,mastercard
19252019-04-2514:26:40,0,2019-04-25,14:26:40,Dinheiro,2.5,credito,elo
19262019-04-0215:28:23,5884,2019-04-02,15:28:23,Cartão,7.5,voucher,ticket
19262019-04-0217:50:29,242,2019-04-02,17:50:29,Cartão,6.75,debito,elo
19262019-04-0409:30:20,8249,2019-04-04,09:30:20,Cartão,3.75,voucher,ticket
19262019-04-1515:38:32,0,2019-04-15,15:38:32,Dinheiro,6.0,voucher,alelo
19262019-04-1518:22:40,0,2019-04-15,18:22:40,Dinheiro,24.2,voucher,alelo
19262019-04-1713:02:58,5533,2019-04-17,13:02:58,Cartão,8.4,voucher,alelo
19262019-04-1918:22:40,0,2019-04-19,18:22:40,Dinheiro,24.2,voucher,ticket
19262019-04-2414:24:59,0,2019-04-24,14:24:59,Dinheiro,6.0,credito,mastercard
19262019-04-2415:59:50,8418,2019-04-24,15:59:50,Cartão,5.0,voucher,vr
19262019-04-2419:15:58,500,2019-04-24,19:15:58,Cartão,3.1,debito,mastercard
19272019-04-0119:29:07,760,2019-04-01,19:29:07,Cartão,3.75,voucher,vr
19272019-04-0412:02:52,5504,2019-04-04,12:02:52,Cartão,6.0,credito,visa
19272019-04-0514:31:58,8002,2019-04-05,14:31:58,Cartão,3.5,voucher,ticket
19272019-04-1614:46:50,5617,2019-04-16,14:46:50,Cartão,6.0,credito,mastercard
19272019-04-1816:00:19,598,2019-04-18,16:00:19,Cartão,8.0,credito,visa
19272019-04-1912:58:30,0,2019-04-19,12:58:30,Dinheiro,10.1,credito,mastercard
19272019-04-2416:19:34,8215,2019-04-24,16:19:34,Cartão,7.5,debito,elo
19272019-04-2513:42:27,0,2019-04-25,13:42:27,Dinheiro,3.0,debito,mastercard
19272019-04-2611:38:38,0,2019-04-26,11:38:38,Dinheiro,3.75,debito,visa
19282019-04-0213:40:53,5137,2019-04-02,13:40:53,Cartão,6.25,credito,visa
19282019-04-0411:27:30,338,2019-04-04,11:27:30,Cartão,12.25,voucher,ticket
19282019-04-0513:49:05,8225,2019-04-05,13:49:05,Cartão,9.5,voucher,sodexo
19282019-04-1612:49:36,0,2019-04-16,12:49:36,Dinheiro,2.5,voucher,sodexo
19282019-04-1613:46:13,8260,2019-04-16,13:46:13,Cartão,2.5,debito,visa
19282019-04-1715:41:06,0,2019-04-17,15:41:06,Dinheiro,3.75,credito,visa
19282019-04-2515:07:34,0,2019-04-25,15:07:34,Dinheiro,6.0,debito,mastercard
19282019-04-2515:43:49,0,2019-04-25,15:43:49,Dinheiro,6.0,voucher,sodexo
19282019-04-2611:09:03,0,2019-04-26,11:09:03,Dinheiro,7.5,voucher,ticket
19292019-04-0307:49:51,5289,2019-04-03,07:49:51,Cartão,6.2,debito,mastercard
19292019-04-0408:29:25,8311,2019-04-04,08:29:25,Cartão,4.4,debito,visa
19292019-04-0512:11:04,278,2019-04-05,12:11:04,Cartão,5.0,credito,elo
19292019-04-1712:46:47,0,2019-04-17,12:46:47,Dinheiro,5.0,voucher,vr
19292019-04-1814:15:03,5057,2019-04-18,14:15:03,Cartão,2.5,voucher,vr
19292019-04-1916:17:29,0,2019-04-19,16:17:29,Dinheiro,6.8,credito,elo
19292019-04-2413:39:28,0,2019-04-24,13:39:28,Dinheiro,2.5,credito,visa
19292019-04-2513:34:05,8043,2019-04-25,13:34:05,Cartão,2.5,debito,mastercard
19292019-04-2514:31:20,5350,2019-04-25,14:31:20,Cartão,6.6,voucher,alelo
19302019-04-0519:24:15,84,2019-04-05,19:24:15,Cartão,5.0,credito,visa
19302019-04-0614:17:42,8320,2019-04-06,14:17:42,Cartão,2.2,credito,visa
19302019-04-0617:15:48,5309,2019-04-06,17:15:48,Cartão,8.5,voucher,alelo
19302019-04-1616:48:33,0,2019-04-16,16:48:33,Dinheiro,2.5,credito,elo
19302019-04-1715:56:48,428,2019-04-17,15:56:48,Cartão,5.0,debito,visa
19302019-04-1816:17:09,0,2019-04-18,16:17:09,Dinheiro,6.0,credito,mastercard
19302019-04-2208:38:30,0,2019-04-22,08:38:30,Dinheiro,3.0,credito,mastercard
19302019-04-2512:24:49,0,2019-04-25,12:24:49,Dinheiro,3.75,voucher,vr
19302019-04-2518:02:20,0,2019-04-25,18:02:20,Dinheiro,11.0,voucher,alelo
19312019-04-0317:44:32,735,2019-04-03,17:44:32,Cartão,3.75,credito,visa
19312019-04-0407:04:12,5841,2019-04-04,07:04:12,Cartão,3.75,voucher,sodexo
19312019-04-0612:23:17,8268,2019-04-06,12:23:17,Cartão,5.1,voucher,alelo
19312019-04-1816:13:24,0,2019-04-18,16:13:24,Dinheiro,9.0,debito,elo
19312019-04-1816:40:45,0,2019-04-18,16:40:45,Dinheiro,3.5,debito,elo
19312019-04-1917:29:48,0,2019-04-19,17:29:48,Dinheiro,3.0,voucher,sodexo
19312019-04-2309:16:35,452,2019-04-23,09:16:35,Cartão,2.2,credito,mastercard
19312019-04-2415:02:14,0,2019-04-24,15:02:14,Dinheiro,7.5,voucher,ticket
19312019-04-2513:42:16,8466,2019-04-25,13:42:16,Cartão,3.0,debito,visa
1932019-04-0111:39:24,8289,2019-04-01,11:39:24,Cartão,7.0,credito,visa
1932019-04-0319:07:24,433,2019-04-03,19:07:24,Cartão,6.95,voucher,sodexo
1932019-04-0414:16:20,5196,2019-04-04,14:16:20,Cartão,10.25,voucher,vr
1932019-04-0615:39:00,242,2019-04-06,15:39:00,Cartão,4.75,debito,visa
1932019-04-0708:28:18,303,2019-04-07,08:28:18,Cartão,7.0,credito,visa
1932019-04-0709:31:57,5023,2019-04-07,09:31:57,Cartão,8.9,debito,elo
1932019-04-0709:41:34,0,2019-04-07,09:41:34,Dinheiro,7.5,voucher,vr
1932019-04-0809:57:06,0,2019-04-08,09:57:06,Dinheiro,3.0,credito,mastercard
1932019-04-0810:26:06,0,2019-04-08,10:26:06,Dinheiro,3.0,voucher,vr
1932019-04-0812:26:52,0,2019-04-08,12:26:52,Dinheiro,2.5,debito,elo
1932019-04-0908:15:32,0,2019-04-09,08:15:32,Dinheiro,2.45,voucher,vr
1932019-04-0909:08:57,693,2019-04-09,09:08:57,Cartão,5.0,credito,mastercard
1932019-04-0910:43:14,8239,2019-04-09,10:43:14,Cartão,6.0,voucher,sodexo
1932019-04-1008:00:37,0,2019-04-10,08:00:37,Dinheiro,2.2,debito,visa
1932019-04-1009:38:09,5213,2019-04-10,09:38:09,Cartão,5.0,credito,mastercard
1932019-04-1010:03:26,8043,2019-04-10,10:03:26,Cartão,3.0,debito,elo
1932019-04-1106:37:05,0,2019-04-11,06:37:05,Dinheiro,5.45,voucher,sodexo
1932019-04-1107:59:57,240,2019-04-11,07:59:57,Cartão,5.0,credito,mastercard
1932019-04-1109:36:36,5330,2019-04-11,09:36:36,Cartão,3.8,credito,mastercard
1932019-04-1207:30:18,5785,2019-04-12,07:30:18,Cartão,6.0,debito,mastercard
1932019-04-1209:12:53,0,2019-04-12,09:12:53,Dinheiro,3.0,voucher,alelo
1932019-04-1210:49:13,218,2019-04-12,10:49:13,Cartão,4.4,debito,mastercard
1932019-04-1307:06:56,467,2019-04-13,07:06:56,Cartão,2.5,debito,elo
1932019-04-1308:46:12,5855,2019-04-13,08:46:12,Cartão,6.0,debito,elo
1932019-04-1310:27:38,0,2019-04-13,10:27:38,Dinheiro,8.3,debito,visa
1932019-04-1409:07:52,0,2019-04-14,09:07:52,Dinheiro,2.0,debito,elo
1932019-04-1410:52:16,0,2019-04-14,10:52:16,Dinheiro,4.4,voucher,vr
1932019-04-1410:52:42,0,2019-04-14,10:52:42,Dinheiro,3.1,debito,mastercard
1932019-04-1611:19:44,0,2019-04-16,11:19:44,Dinheiro,6.75,voucher,alelo
1932019-04-1707:54:00,5410,2019-04-17,07:54:00,Cartão,6.75,voucher,ticket
1932019-04-1810:26:31,0,2019-04-18,10:26:31,Dinheiro,3.1,credito,visa
1932019-04-2010:12:09,0,2019-04-20,10:12:09,Dinheiro,2.5,voucher,alelo
1932019-04-2010:53:33,5904,2019-04-20,10:53:33,Cartão,5.0,voucher,sodexo
1932019-04-2109:15:47,8425,2019-04-21,09:15:47,Cartão,9.0,credito,elo
1932019-04-2110:52:16,0,2019-04-21,10:52:16,Dinheiro,4.4,voucher,sodexo
1932019-04-2207:31:50,0,2019-04-22,07:31:50,Dinheiro,6.0,credito,visa
1932019-04-2516:27:46,0,2019-04-25,16:27:46,Dinheiro,4.0,voucher,alelo
1932019-04-2609:36:11,5678,2019-04-26,09:36:11,Cartão,3.5,debito,visa
1932019-04-2709:02:17,8097,2019-04-27,09:02:17,Cartão,6.25,credito,mastercard
1932019-04-2710:16:16,0,2019-04-27,10:16:16,Dinheiro,2.5,voucher,vr
1932019-04-2813:51:31,5068,2019-04-28,13:51:31,Cartão,6.0,voucher,sodexo
1932019-04-2910:34:11,8281,2019-04-29,10:34:11,Cartão,8.5,credito,elo
19322019-04-0214:35:27,8257,2019-04-02,14:35:27,Cartão,5.0,credito,mastercard
19322019-04-0309:56:34,5397,2019-04-03,09:56:34,Cartão,6.0,debito,mastercard
19322019-04-0316:16:52,559,2019-04-03,16:16:52,Cartão,3.0,voucher,alelo
19322019-04-1518:12:52,0,2019-04-15,18:12:52,Dinheiro,7.5,voucher,sodexo
19322019-04-1715:39:51,0,2019-04-17,15:39:51,Dinheiro,5.75,credito,visa
19322019-04-1816:18:44,0,2019-04-18,16:18:44,Dinheiro,6.0,voucher,alelo
19322019-04-2512:08:53,8387,2019-04-25,12:08:53,Cartão,6.2,credito,visa
19322019-04-2514:24:29,0,2019-04-25,14:24:29,Dinheiro,5.0,debito,elo
19322019-04-2810:22:13,0,2019-04-28,10:22:13,Dinheiro,2.5,credito,mastercard
19332019-04-0107:26:59,5178,2019-04-01,07:26:59,Cartão,7.0,voucher,alelo
19332019-04-0215:59:11,625,2019-04-02,15:59:11,Cartão,3.0,voucher,alelo
19332019-04-0314:34:28,8388,2019-04-03,14:34:28,Cartão,2.2,debito,visa
19332019-04-1517:43:24,0,2019-04-15,17:43:24,Dinheiro,3.75,voucher,alelo
19332019-04-1711:08:08,0,2019-04-17,11:08:08,Dinheiro,3.0,voucher,sodexo
19332019-04-1719:52:16,0,2019-04-17,19:52:16,Dinheiro,6.0,debito,visa
19332019-04-1917:43:24,0,2019-04-19,17:43:24,Dinheiro,3.75,credito,elo
19332019-04-2217:22:02,0,2019-04-22,17:22:02,Dinheiro,3.5,credito,visa
19332019-04-2513:07:17,0,2019-04-25,13:07:17,Dinheiro,3.0,voucher,ticket
19332019-04-2708:26:25,0,2019-04-27,08:26:25,Dinheiro,6.6,voucher,vr
19342019-04-0115:17:05,5102,2019-04-01,15:17:05,Cartão,7.5,debito,visa
19342019-04-0313:26:32,748,2019-04-03,13:26:32,Cartão,12.0,debito,mastercard
19342019-04-0614:15:12,8040,2019-04-06,14:15:12,Cartão,5.0,voucher,vr
19342019-04-1514:24:14,0,2019-04-15,14:24:14,Dinheiro,2.5,credito,mastercard
19342019-04-1517:41:07,0,2019-04-15,17:41:07,Dinheiro,5.1,credito,visa
19342019-04-1816:13:34,0,2019-04-18,16:13:34,Dinheiro,5.85,voucher,alelo
19342019-04-1914:24:14,0,2019-04-19,14:24:14,Dinheiro,2.5,voucher,sodexo
19342019-04-2312:47:32,8378,2019-04-23,12:47:32,Cartão,2.5,voucher,ticket
19342019-04-2615:17:14,0,2019-04-26,15:17:14,Dinheiro,4.75,voucher,vr
19342019-04-2814:02:42,538,2019-04-28,14:02:42,Cartão,6.75,voucher,sodexo
19352019-04-0313:56:11,552,2019-04-03,13:56:11,Cartão,10.5,voucher,vr
19352019-04-0519:47:40,8251,2019-04-05,19:47:40,Cartão,7.9,voucher,vr
19352019-04-0612:44:54,5400,2019-04-06,12:44:54,Cartão,6.0,debito,visa
19352019-04-1516:44:33,0,2019-04-15,16:44:33,Dinheiro,3.0,debito,mastercard
19352019-04-1613:37:46,8237,2019-04-16,13:37:46,Cartão,7.5,voucher,sodexo
19352019-04-1717:17:51,77,2019-04-17,17:17:51,Cartão,4.4,credito,mastercard
19352019-04-2211:11:44,616,2019-04-22,11:11:44,Cartão,6.75,credito,elo
19352019-04-2512:47:55,0,2019-04-25,12:47:55,Dinheiro,9.75,credito,elo
19352019-04-2618:25:04,8245,2019-04-26,18:25:04,Cartão,9.0,debito,elo
19362019-04-0111:25:37,5822,2019-04-01,11:25:37,Cartão,7.5,voucher,vr
19362019-04-0116:53:48,8066,2019-04-01,16:53:48,Cartão,6.0,credito,elo
19362019-04-0416:24:23,251,2019-04-04,16:24:23,Cartão,9.75,debito,visa
19362019-04-1717:41:53,0,2019-04-17,17:41:53,Dinheiro,3.0,debito,visa
19362019-04-1811:49:14,324,2019-04-18,11:49:14,Cartão,6.0,voucher,sodexo
19362019-04-1914:18:11,0,2019-04-19,14:18:11,Dinheiro,5.0,voucher,ticket
19362019-04-2317:03:58,0,2019-04-23,17:03:58,Dinheiro,2.5,credito,visa
19362019-04-2414:08:43,5331,2019-04-24,14:08:43,Cartão,6.25,debito,visa
19362019-04-2707:28:57,0,2019-04-27,07:28:57,Dinheiro,6.0,voucher,vr
19372019-04-0415:17:30,5655,2019-04-04,15:17:30,Cartão,2.5,voucher,alelo
19372019-04-0518:05:22,8198,2019-04-05,18:05:22,Cartão,6.0,debito,mastercard
19372019-04-0518:56:35,252,2019-04-05,18:56:35,Cartão,6.0,credito,elo
19372019-04-1615:11:02,0,2019-04-16,15:11:02,Dinheiro,2.5,debito,elo
19372019-04-1711:33:58,8489,2019-04-17,11:33:58,Cartão,8.5,voucher,alelo
19372019-04-1714:32:03,707,2019-04-17,14:32:03,Cartão,3.0,voucher,vr
19372019-04-2219:54:05,8212,2019-04-22,19:54:05,Cartão,6.0,voucher,vr
19372019-04-2516:28:45,0,2019-04-25,16:28:45,Dinheiro,9.0,debito,visa
19372019-04-2617:45:31,0,2019-04-26,17:45:31,Dinheiro,4.0,debito,mastercard
19382019-04-0316:29:38,521,2019-04-03,16:29:38,Cartão,3.75,credito,mastercard
19382019-04-0508:31:44,5105,2019-04-05,08:31:44,Cartão,4.25,credito,mastercard
19382019-04-0612:53:48,8248,2019-04-06,12:53:48,Cartão,6.0,debito,visa
19382019-04-1613:24:09,0,2019-04-16,13:24:09,Dinheiro,5.0,voucher,alelo
19382019-04-1718:55:41,184,2019-04-17,18:55:41,Cartão,8.25,debito,visa
19382019-04-1917:21:09,0,2019-04-19,17:21:09,Dinheiro,4.75,debito,visa
19382019-04-2414:36:42,0,2019-04-24,14:36:42,Dinheiro,3.0,credito,mastercard
19382019-04-2615:53:50,8437,2019-04-26,15:53:50,Cartão,12.35,credito,mastercard
19382019-04-2817:18:03,0,2019-04-28,17:18:03,Dinheiro,2.5,voucher,vr
19392019-04-0112:07:42,8147,2019-04-01,12:07:42,Cartão,3.0,voucher,ticket
19392019-04-0513:12:45,617,2019-04-05,13:12:45,Cartão,3.75,debito,mastercard
19392019-04-0608:06:23,5452,2019-04-06,08:06:23,Cartão,7.5,voucher,alelo
19392019-04-1518:56:37,695,2019-04-15,18:56:37,Cartão,3.0,debito,visa
19392019-04-1519:00:43,0,2019-04-15,19:00:43,Dinheiro,2.0,voucher,alelo
19392019-04-1715:51:40,0,2019-04-17,15:51:40,Dinheiro,4.6,debito,mastercard
19392019-04-1918:56:37,695,2019-04-19,18:56:37,Cartão,3.0,voucher,vr
19392019-04-2215:50:16,707,2019-04-22,15:50:16,Cartão,6.0,voucher,sodexo
19392019-04-2311:09:14,5173,2019-04-23,11:09:14,Cartão,6.0,credito,elo
19392019-04-2516:22:33,8128,2019-04-25,16:22:33,Cartão,2.5,credito,elo
19402019-04-0414:45:13,106,2019-04-04,14:45:13,Cartão,3.75,credito,mastercard
19402019-04-0416:15:22,8208,2019-04-04,16:15:22,Cartão,4.0,credito,mastercard
19402019-04-0511:53:49,5084,2019-04-05,11:53:49,Cartão,7.0,debito,mastercard
19402019-04-1613:41:48,0,2019-04-16,13:41:48,Dinheiro,6.0,credito,visa
19402019-04-1616:16:56,0,2019-04-16,16:16:56,Dinheiro,8.25,voucher,sodexo
19402019-04-1813:21:12,8289,2019-04-18,13:21:12,Cartão,4.9,credito,visa
19402019-04-2414:30:34,5009,2019-04-24,14:30:34,Cartão,2.5,voucher,sodexo
19402019-04-2418:04:30,0,2019-04-24,18:04:30,Dinheiro,3.75,credito,elo
19402019-04-2611:42:25,0,2019-04-26,11:42:25,Dinheiro,3.1,voucher,ticket
19412019-04-0208:20:38,5427,2019-04-02,08:20:38,Cartão,5.0,voucher,alelo
19412019-04-0311:07:34,50,2019-04-03,11:07:34,Cartão,3.0,voucher,sodexo
19412019-04-0514:00:24,8426,2019-04-05,14:00:24,Cartão,4.4,credito,mastercard
19412019-04-1614:47:49,5397,2019-04-16,14:47:49,Cartão,5.0,voucher,alelo
19412019-04-1617:02:03,0,2019-04-16,17:02:03,Dinheiro,2.5,debito,elo
19412019-04-1813:47:32,703,2019-04-18,13:47:32,Cartão,6.0,debito,visa
19412019-04-2512:51:26,0,2019-04-25,12:51:26,Dinheiro,10.7,credito,mastercard
19412019-04-2613:47:19,0,2019-04-26,13:47:19,Dinheiro,9.0,debito,elo
19412019-04-2912:33:04,444,2019-04-29,12:33:04,Cartão,6.0,credito,mastercard
1942019-04-0215:20:26,300,2019-04-02,15:20:26,Cartão,6.0,voucher,ticket
1942019-04-0515:15:55,5765,2019-04-05,15:15:55,Cartão,6.0,credito,mastercard
1942019-04-0611:43:27,762,2019-04-06,11:43:27,Cartão,6.25,voucher,ticket
1942019-04-0613:38:01,8226,2019-04-06,13:38:01,Cartão,7.5,credito,elo
1942019-04-0710:00:32,0,2019-04-07,10:00:32,Dinheiro,4.4,voucher,sodexo
1942019-04-0711:18:09,0,2019-04-07,11:18:09,Dinheiro,8.5,debito,mastercard
1942019-04-0714:26:03,280,2019-04-07,14:26:03,Cartão,8.5,voucher,alelo
1942019-04-0810:22:56,0,2019-04-08,10:22:56,Dinheiro,3.5,voucher,ticket
1942019-04-0810:42:26,0,2019-04-08,10:42:26,Dinheiro,7.75,debito,visa
1942019-04-0817:40:06,0,2019-04-08,17:40:06,Dinheiro,2.5,voucher,alelo
1942019-04-0907:17:41,0,2019-04-09,07:17:41,Dinheiro,2.5,debito,visa
1942019-04-0910:21:56,0,2019-04-09,10:21:56,Dinheiro,16.0,debito,elo
1942019-04-0910:57:56,0,2019-04-09,10:57:56,Dinheiro,5.0,voucher,sodexo
1942019-04-1007:00:18,0,2019-04-10,07:00:18,Dinheiro,2.5,voucher,alelo
1942019-04-1008:06:09,11,2019-04-10,08:06:09,Cartão,5.4,credito,elo
1942019-04-1009:03:13,5082,2019-04-10,09:03:13,Cartão,9.6,debito,visa
1942019-04-1108:47:21,716,2019-04-11,08:47:21,Cartão,6.0,debito,elo
1942019-04-1109:51:56,0,2019-04-11,09:51:56,Dinheiro,4.9,credito,elo
1942019-04-1111:01:27,8375,2019-04-11,11:01:27,Cartão,6.25,voucher,alelo
1942019-04-1207:14:03,37,2019-04-12,07:14:03,Cartão,5.0,credito,mastercard
1942019-04-1207:59:28,0,2019-04-12,07:59:28,Dinheiro,5.0,voucher,sodexo
1942019-04-1210:21:25,5455,2019-04-12,10:21:25,Cartão,50.0,credito,elo
1942019-04-1309:06:32,0,2019-04-13,09:06:32,Dinheiro,3.0,credito,mastercard
1942019-04-1309:31:52,5760,2019-04-13,09:31:52,Cartão,9.0,credito,elo
1942019-04-1310:17:34,0,2019-04-13,10:17:34,Dinheiro,8.3,voucher,ticket
1942019-04-1409:03:03,0,2019-04-14,09:03:03,Dinheiro,5.1,debito,elo
1942019-04-1409:28:15,0,2019-04-14,09:28:15,Dinheiro,3.0,credito,mastercard
1942019-04-1410:15:36,8036,2019-04-14,10:15:36,Cartão,5.75,debito,mastercard
1942019-04-1608:16:29,0,2019-04-16,08:16:29,Dinheiro,9.95,debito,visa
1942019-04-1807:20:22,0,2019-04-18,07:20:22,Dinheiro,6.2,debito,visa
1942019-04-1906:35:11,5791,2019-04-19,06:35:11,Cartão,5.0,credito,visa
1942019-04-2007:25:58,0,2019-04-20,07:25:58,Dinheiro,2.5,debito,elo
1942019-04-2009:12:05,0,2019-04-20,09:12:05,Dinheiro,23.5,voucher,vr
1942019-04-2009:19:55,0,2019-04-20,09:19:55,Dinheiro,3.0,debito,visa
1942019-04-2109:03:03,0,2019-04-21,09:03:03,Dinheiro,5.1,debito,mastercard
1942019-04-2208:12:46,0,2019-04-22,08:12:46,Dinheiro,5.0,voucher,sodexo
1942019-04-2210:01:53,0,2019-04-22,10:01:53,Dinheiro,2.55,voucher,alelo
1942019-04-2618:53:50,76,2019-04-26,18:53:50,Cartão,6.0,voucher,vr
1942019-04-2708:19:36,5151,2019-04-27,08:19:36,Cartão,10.5,voucher,vr
